time_s,cell_voltage_V,pack_current_A,pump_current_A,ambient_temperature_C,surface_left_true_C,surface_left_sensor_C,surface_right_C,cell_mean_temperature_C,anomaly_coolant_pump_failure,anomaly_single_cell_thermal_runaway,anomaly_temperature_sensor_bias,anomaly_labels
76.6,3.8281,-39.9025,2.1000,24.5978,28.0545,28.0545,27.9690,28.0000,0,0,0,normal
76.7,3.8280,-39.8949,2.1000,24.5976,28.1905,28.1905,27.9826,28.0000,0,0,0,normal
76.8,3.8278,-39.8874,2.1000,24.5974,27.9444,27.9444,27.8700,28.0000,0,0,0,normal
76.9,3.8277,-39.8800,2.1000,24.5972,28.0078,28.0078,27.9229,28.0000,0,0,0,normal
77.0,3.8276,-39.8728,2.1000,24.5970,28.1522,28.1522,27.9564,28.0000,0,0,0,normal
77.1,3.8275,-39.8657,2.1000,24.5968,28.0814,28.0814,28.0808,28.0000,0,0,0,normal
77.2,3.8274,-39.8587,2.1000,24.5966,28.0200,28.0200,28.1223,28.0000,0,0,0,normal
77.3,3.8272,-39.8519,2.1000,24.5964,27.9856,27.9856,27.9568,28.0000,0,0,0,normal
77.4,3.8271,-39.8453,2.1000,24.5962,28.1138,28.1138,28.0129,28.0000,0,0,0,normal
77.5,3.8270,-39.8388,2.1000,24.5960,28.0239,28.0239,27.9073,28.0000,0,0,0,normal
77.6,3.8269,-39.8326,2.1000,24.5958,27.9086,27.9086,27.9509,28.0000,0,0,0,normal
77.7,3.8268,-39.8265,2.1000,24.5956,28.1917,28.1917,28.0383,28.0000,0,0,0,normal
77.8,3.8266,-39.8206,2.1000,24.5954,28.0975,28.0975,28.0224,28.0000,0,0,0,normal
77.9,3.8265,-39.8149,2.1000,24.5952,28.0026,28.0026,27.9364,28.0000,0,0,0,normal
78.0,3.8264,-39.8094,2.1000,24.5950,28.0995,28.0995,27.9827,28.0000,0,0,0,normal
78.1,3.8263,-39.8041,2.1000,24.5948,28.0638,28.0638,28.0194,28.0000,0,0,0,normal
78.2,3.8262,-39.7990,2.1000,24.5945,27.9924,27.9924,28.0664,28.0000,0,0,0,normal
78.3,3.8260,-39.7942,2.1000,24.5943,28.1626,28.1626,27.8843,28.0000,0,0,0,normal
78.4,3.8259,-39.7896,2.1000,24.5941,27.9488,27.9488,27.9165,28.0000,0,0,0,normal
78.5,3.8258,-39.7852,2.1000,24.5939,27.9807,27.9807,27.9426,28.0000,0,0,0,normal
78.6,3.8257,-39.7810,2.1000,24.5937,27.8735,27.8735,28.0113,28.0000,0,0,0,normal
78.7,3.8256,-39.7771,2.1000,24.5935,28.0434,28.0434,27.9808,28.0000,0,0,0,normal
78.8,3.8254,-39.7735,2.1000,24.5933,27.8272,27.8272,27.9614,28.0000,0,0,0,normal
78.9,3.8253,-39.7701,2.1000,24.5930,28.0255,28.0255,27.9273,28.0000,0,0,0,normal
79.0,3.8252,-39.7669,2.1000,24.5928,28.0082,28.0082,27.9513,28.0000,0,0,0,normal
79.1,3.8251,-39.7641,2.1000,24.5926,27.8306,27.8306,27.9885,28.0000,0,0,0,normal
79.2,3.8250,-39.7614,2.1000,24.5924,28.1987,28.1987,27.9730,28.0000,0,0,0,normal
79.3,3.8248,-39.7591,2.1000,24.5922,27.8548,27.8548,28.0108,28.0000,0,0,0,normal
79.4,3.8247,-39.7570,2.1000,24.5920,27.9083,27.9083,28.0134,28.0000,0,0,0,normal
79.5,3.8246,-39.7552,2.1000,24.5917,27.9697,27.9697,27.8980,28.0000,0,0,0,normal
79.6,3.8245,-39.7536,2.1000,24.5915,28.0133,28.0133,27.8475,28.0000,0,0,0,normal
79.7,3.8244,-39.7523,2.1000,24.5913,28.0800,28.0800,28.1220,28.0000,0,0,0,normal
79.8,3.8242,-39.7513,2.1000,24.5911,28.0447,28.0447,27.8757,28.0000,0,0,0,normal
79.9,3.8241,-39.7506,2.1000,24.5908,28.0031,28.0031,28.0120,28.0000,0,0,0,normal
80.0,3.8240,-39.7502,2.1000,24.5906,28.0459,28.0459,28.0306,28.0000,0,0,0,normal
80.1,3.8239,-39.7500,2.1000,24.5904,28.0778,28.0778,28.0095,28.0000,0,0,0,normal
80.2,3.8238,-39.7501,2.1000,24.5902,27.8796,27.8796,27.9927,28.0000,0,0,0,normal
80.3,3.8236,-39.7505,2.1000,24.5899,27.9770,27.9770,28.0808,28.0000,0,0,0,normal
80.4,3.8235,-39.7512,2.1000,24.5897,27.9714,27.9714,28.0568,28.0000,0,0,0,normal
80.5,3.8234,-39.7521,2.1000,24.5895,28.0214,28.0214,27.9606,28.0000,0,0,0,normal
80.6,3.8233,-39.7533,2.1000,24.5893,28.0877,28.0877,28.0926,28.0000,0,0,0,normal
80.7,3.8232,-39.7548,2.1000,24.5890,28.1346,28.1346,28.0548,28.0000,0,0,0,normal
80.8,3.8230,-39.7566,2.1000,24.5888,27.9720,27.9720,28.0135,28.0000,0,0,0,normal
80.9,3.8229,-39.7586,2.1000,24.5886,27.9018,27.9018,28.0150,28.0000,0,0,0,normal
81.0,3.8228,-39.7609,2.1000,24.5883,28.0678,28.0678,28.0925,28.0000,0,0,0,normal
81.1,3.8227,-39.7635,2.1000,24.5881,28.0236,28.0236,27.9705,28.0000,0,0,0,normal
81.2,3.8226,-39.7663,2.1000,24.5879,28.0813,28.0813,28.0629,28.0000,0,0,0,normal
81.3,3.8224,-39.7694,2.1000,24.5876,27.8450,27.8450,28.0084,28.0000,0,0,0,normal
81.4,3.8223,-39.7727,2.1000,24.5874,27.9646,27.9646,27.9352,28.0000,0,0,0,normal
81.5,3.8222,-39.7763,2.1000,24.5872,28.0634,28.0634,28.0222,28.0000,0,0,0,normal
81.6,3.8221,-39.7802,2.1000,24.5869,27.9306,27.9306,27.9841,28.0000,0,0,0,normal
81.7,3.8220,-39.7843,2.1000,24.5867,28.1169,28.1169,28.0251,28.0000,0,0,0,normal
81.8,3.8218,-39.7886,2.1000,24.5865,27.9512,27.9512,28.0003,28.0000,0,0,0,normal
81.9,3.8217,-39.7932,2.1000,24.5862,27.9116,27.9116,28.0420,28.0000,0,0,0,normal
82.0,3.8216,-39.7980,2.1000,24.5860,27.9429,27.9429,27.9916,28.0000,0,0,0,normal
82.1,3.8215,-39.8030,2.1000,24.5857,28.0686,28.0686,28.0536,28.0000,0,0,0,normal
82.2,3.8214,-39.8082,2.1000,24.5855,27.9898,27.9898,27.9292,28.0000,0,0,0,normal
82.3,3.8212,-39.8137,2.1000,24.5853,27.9800,27.9800,28.1526,28.0000,0,0,0,normal
82.4,3.8211,-39.8193,2.1000,24.5850,28.0748,28.0748,28.0292,28.0000,0,0,0,normal
82.5,3.8210,-39.8252,2.1000,24.5848,28.0141,28.0141,28.0648,28.0000,0,0,0,normal
82.6,3.8209,-39.8312,2.1000,24.5845,28.0330,28.0330,28.0352,28.0000,0,0,0,normal
82.7,3.8208,-39.8375,2.1000,24.5843,27.9445,27.9445,27.9147,28.0000,0,0,0,normal
82.8,3.8206,-39.8439,2.1000,24.5840,27.8820,27.8820,28.0320,28.0000,0,0,0,normal
82.9,3.8205,-39.8505,2.1000,24.5838,28.0029,28.0029,27.9928,28.0000,0,0,0,normal
83.0,3.8204,-39.8573,2.1000,24.5836,28.0951,28.0951,27.9781,28.0000,0,0,0,normal
83.1,3.8203,-39.8642,2.1000,24.5833,28.0196,28.0196,27.9896,28.0000,0,0,0,normal
83.2,3.8202,-39.8713,2.1000,24.5831,28.0762,28.0762,28.0448,28.0000,0,0,0,normal
83.3,3.8200,-39.8785,2.1000,24.5828,27.9256,27.9256,27.8729,28.0000,0,0,0,normal
83.4,3.8199,-39.8858,2.1000,24.5826,28.0989,28.0989,27.9351,28.0000,0,0,0,normal
83.5,3.8198,-39.8933,2.1000,24.5823,27.9702,27.9702,27.9816,28.0000,0,0,0,normal
83.6,3.8197,-39.9009,2.1000,24.5821,28.0824,28.0824,27.9638,28.0000,0,0,0,normal
83.7,3.8196,-39.9086,2.1000,24.5818,27.9634,27.9634,28.0517,28.0000,0,0,0,normal
83.8,3.8194,-39.9164,2.1000,24.5816,28.1101,28.1101,28.0411,28.0000,0,0,0,normal
83.9,3.8193,-39.9243,2.1000,24.5813,27.8773,27.8773,28.0334,28.0000,0,0,0,normal
84.0,3.8192,-39.9323,2.1000,24.5811,27.9819,27.9819,28.0592,28.0000,0,0,0,normal
84.1,3.8191,-39.9403,2.1000,24.5808,27.9642,27.9642,28.0477,28.0000,0,0,0,normal
84.2,3.8190,-39.9485,2.1000,24.5805,27.9105,27.9105,27.8797,28.0000,0,0,0,normal
84.3,3.8188,-39.9566,2.1000,24.5803,27.9324,27.9324,28.0010,28.0000,0,0,0,normal
84.4,3.8187,-39.9649,2.1000,24.5800,28.0185,28.0185,27.9978,28.0000,0,0,0,normal
84.5,3.8186,-39.9731,2.1000,24.5798,27.9507,27.9507,28.0649,28.0000,0,0,0,normal
84.6,3.8185,-39.9814,2.1000,24.5795,28.0024,28.0024,27.9093,28.0000,0,0,0,normal
84.7,3.8184,-39.9898,2.1000,24.5793,27.9006,27.9006,28.0105,28.0000,0,0,0,normal
84.8,3.8182,-39.9981,2.1000,24.5790,27.8598,27.8598,27.9765,28.0000,0,0,0,normal
84.9,3.8181,-40.0064,2.1000,24.5788,27.9786,27.9786,27.9463,28.0000,0,0,0,normal
85.0,3.8180,-40.0147,2.1000,24.5785,27.8891,27.8891,28.0483,28.0000,0,0,0,normal
85.1,3.8179,-40.0231,2.1000,24.5782,27.8976,27.8976,28.0850,28.0000,0,0,0,normal
85.2,3.8178,-40.0313,2.1000,24.5780,27.9045,27.9045,28.0384,28.0000,0,0,0,normal
85.3,3.8176,-40.0396,2.1000,24.5777,27.9439,27.9439,28.0092,28.0000,0,0,0,normal
85.4,3.8175,-40.0478,2.1000,24.5775,28.0621,28.0621,28.0455,28.0000,0,0,0,normal
85.5,3.8174,-40.0559,2.1000,24.5772,27.9763,27.9763,27.9653,28.0000,0,0,0,normal
85.6,3.8173,-40.0640,2.1000,24.5769,27.9936,27.9936,27.9701,28.0000,0,0,0,normal
85.7,3.8172,-40.0720,2.1000,24.5767,27.9860,27.9860,28.0097,28.0000,0,0,0,normal
85.8,3.8170,-40.0800,2.1000,24.5764,27.9491,27.9491,27.9806,28.0000,0,0,0,normal
85.9,3.8169,-40.0878,2.1000,24.5761,27.9061,27.9061,28.0658,28.0000,0,0,0,normal
86.0,3.8168,-40.0956,2.1000,24.5759,28.1019,28.1019,27.9131,28.0000,0,0,0,normal
86.1,3.8167,-40.1032,2.1000,24.5756,28.1015,28.1015,27.9867,28.0000,0,0,0,normal
86.2,3.8166,-40.1108,2.1000,24.5753,27.9966,27.9966,27.9701,28.0000,0,0,0,normal
86.3,3.8164,-40.1182,2.1000,24.5751,27.9686,27.9686,27.9864,28.0000,0,0,0,normal
86.4,3.8163,-40.1254,2.1000,24.5748,28.0362,28.0362,28.0064,28.0000,0,0,0,normal
86.5,3.8162,-40.1326,2.1000,24.5745,28.0221,28.0221,28.0156,28.0000,0,0,0,normal
86.6,3.8161,-40.1396,2.1000,24.5743,27.8241,27.8241,27.9618,28.0000,0,0,0,normal
86.7,3.8160,-40.1464,2.1000,24.5740,27.9267,27.9267,27.9036,28.0000,0,0,0,normal
86.8,3.8158,-40.1531,2.1000,24.5737,28.0173,28.0173,27.9487,28.0000,0,0,0,normal
86.9,3.8157,-40.1596,2.1000,24.5735,27.8936,27.8936,28.0288,28.0000,0,0,0,normal
87.0,3.8156,-40.1659,2.1000,24.5732,28.1049,28.1049,27.9901,28.0000,0,0,0,normal
87.1,3.8155,-40.1720,2.1000,24.5729,27.8684,27.8684,28.0277,28.0000,0,0,0,normal
87.2,3.8154,-40.1780,2.1000,24.5726,28.0687,28.0687,28.0637,28.0000,0,0,0,normal
87.3,3.8152,-40.1837,2.1000,24.5724,28.1136,28.1136,28.1241,28.0000,0,0,0,normal
87.4,3.8151,-40.1893,2.1000,24.5721,28.1336,28.1336,28.0007,28.0000,0,0,0,normal
87.5,3.8150,-40.1946,2.1000,24.5718,28.0082,28.0082,28.0310,28.0000,0,0,0,normal
87.6,3.8149,-40.1998,2.1000,24.5715,28.0598,28.0598,27.9045,28.0000,0,0,0,normal
87.7,3.8148,-40.2047,2.1000,24.5713,27.9667,27.9667,28.0527,28.0000,0,0,0,normal
87.8,3.8146,-40.2093,2.1000,24.5710,27.9687,27.9687,28.0390,28.0000,0,0,0,normal
87.9,3.8145,-40.2138,2.1000,24.5707,27.9806,27.9806,27.9781,28.0000,0,0,0,normal
88.0,3.8144,-40.2180,2.1000,24.5704,27.8800,27.8800,28.0556,28.0000,0,0,0,normal
88.1,3.8143,-40.2219,2.1000,24.5702,28.0246,28.0246,28.0091,28.0000,0,0,0,normal
88.2,3.8142,-40.2256,2.1000,24.5699,27.8946,27.8946,27.9811,28.0000,0,0,0,normal
88.3,3.8140,-40.2291,2.1000,24.5696,27.9686,27.9686,28.0372,28.0000,0,0,0,normal
88.4,3.8139,-40.2323,2.1000,24.5693,28.0456,28.0456,27.9458,28.0000,0,0,0,normal
88.5,3.8138,-40.2353,2.1000,24.5690,27.9255,27.9255,28.0081,28.0000,0,0,0,normal
88.6,3.8137,-40.2379,2.1000,24.5688,28.1050,28.1050,28.0133,28.0000,0,0,0,normal
88.7,3.8136,-40.2404,2.1000,24.5685,27.8526,27.8526,28.1126,28.0000,0,0,0,normal
88.8,3.8134,-40.2425,2.1000,24.5682,27.9404,27.9404,28.1027,28.0000,0,0,0,normal
88.9,3.8133,-40.2444,2.1000,24.5679,27.9369,27.9369,28.0227,28.0000,0,0,0,normal
89.0,3.8132,-40.2460,2.1000,24.5676,28.0360,28.0360,28.0477,28.0000,0,0,0,normal
89.1,3.8131,-40.2474,2.1000,24.5673,27.9128,27.9128,27.9240,28.0000,0,0,0,normal
89.2,3.8130,-40.2484,2.1000,24.5671,28.0739,28.0739,28.0142,28.0000,0,0,0,normal
89.3,3.8128,-40.2492,2.1000,24.5668,28.0685,28.0685,27.9245,28.0000,0,0,0,normal
89.4,3.8127,-40.2497,2.1000,24.5665,27.9608,27.9608,28.0462,28.0000,0,0,0,normal
89.5,3.8126,-40.2500,2.1000,24.5662,28.0160,28.0160,27.9616,28.0000,0,0,0,normal
89.6,3.8125,-40.2499,2.1000,24.5659,27.9138,27.9138,28.0860,28.0000,0,0,0,normal
89.7,3.8124,-40.2496,2.1000,24.5656,27.9267,27.9267,27.9804,28.0000,0,0,0,normal
89.8,3.8122,-40.2490,2.1000,24.5653,28.0349,28.0349,27.9874,28.0000,0,0,0,normal
89.9,3.8121,-40.2482,2.1000,24.5651,28.0567,28.0567,28.0897,28.0000,0,0,0,normal
90.0,3.8120,-40.2470,2.1000,24.5648,28.1805,28.1805,28.1383,28.0000,0,0,0,normal
90.1,3.8119,-40.2456,2.1000,24.5645,27.9690,27.9690,28.0683,28.0000,0,0,0,normal
90.2,3.8118,-40.2439,2.1000,24.5642,28.0452,28.0452,27.9920,28.0000,0,0,0,normal
90.3,3.8116,-40.2419,2.1000,24.5639,28.1134,28.1134,28.0253,28.0000,0,0,0,normal
90.4,3.8115,-40.2397,2.1000,24.5636,28.0778,28.0778,27.9288,28.0000,0,0,0,normal
90.5,3.8114,-40.2372,2.1000,24.5633,27.9819,27.9819,27.9282,28.0000,0,0,0,normal
90.6,3.8113,-40.2344,2.1000,24.5630,27.9806,27.9806,28.0750,28.0000,0,0,0,normal
90.7,3.8112,-40.2314,2.1000,24.5627,28.0197,28.0197,28.0707,28.0000,0,0,0,normal
90.8,3.8110,-40.2281,2.1000,24.5624,27.9143,27.9143,28.0867,28.0000,0,0,0,normal
90.9,3.8109,-40.2246,2.1000,24.5622,27.9987,27.9987,27.9140,28.0000,0,0,0,normal
91.0,3.8108,-40.2208,2.1000,24.5619,28.0672,28.0672,27.9537,28.0000,0,0,0,normal
91.1,3.8107,-40.2168,2.1000,24.5616,28.1061,28.1061,27.9178,28.0000,0,0,0,normal
91.2,3.8106,-40.2125,2.1000,24.5613,27.9212,27.9212,27.9219,28.0000,0,0,0,normal
91.3,3.8104,-40.2080,2.1000,24.5610,27.9604,27.9604,28.0244,28.0000,0,0,0,normal
91.4,3.8103,-40.2032,2.1000,24.5607,28.0613,28.0613,28.0655,28.0000,0,0,0,normal
91.5,3.8102,-40.1983,2.1000,24.5604,28.0073,28.0073,27.9834,28.0000,0,0,0,normal
91.6,3.8101,-40.1931,2.1000,24.5601,27.9565,27.9565,28.0668,28.0000,0,0,0,normal
91.7,3.8100,-40.1877,2.1000,24.5598,27.9271,27.9271,28.0179,28.0000,0,0,0,normal
91.8,3.8098,-40.1821,2.1000,24.5595,28.0992,28.0992,28.0105,28.0000,0,0,0,normal
91.9,3.8097,-40.1763,2.1000,24.5592,28.0253,28.0253,28.0371,28.0000,0,0,0,normal
92.0,3.8096,-40.1703,2.1000,24.5589,28.1520,28.1520,27.9780,28.0000,0,0,0,normal
92.1,3.8095,-40.1641,2.1000,24.5586,28.0724,28.0724,27.9046,28.0000,0,0,0,normal
92.2,3.8094,-40.1577,2.1000,24.5583,27.9857,27.9857,28.0146,28.0000,0,0,0,normal
92.3,3.8092,-40.1511,2.1000,24.5580,27.8904,27.8904,28.0376,28.0000,0,0,0,normal
92.4,3.8091,-40.1444,2.1000,24.5577,28.0562,28.0562,28.0792,28.0000,0,0,0,normal
92.5,3.8090,-40.1375,2.1000,24.5574,27.9654,27.9654,28.0382,28.0000,0,0,0,normal
92.6,3.8089,-40.1305,2.1000,24.5571,27.9366,27.9366,28.0881,28.0000,0,0,0,normal
92.7,3.8088,-40.1233,2.1000,24.5568,28.0282,28.0282,27.9946,28.0000,0,0,0,normal
92.8,3.8086,-40.1160,2.1000,24.5565,27.9770,27.9770,27.9828,28.0000,0,0,0,normal
92.9,3.8085,-40.1086,2.1000,24.5562,27.9471,27.9471,27.9466,28.0000,0,0,0,normal
93.0,3.8084,-40.1010,2.1000,24.5559,27.9397,27.9397,28.0055,28.0000,0,0,0,normal
93.1,3.8083,-40.0933,2.1000,24.5556,28.1181,28.1181,27.9876,28.0000,0,0,0,normal
93.2,3.8082,-40.0856,2.1000,24.5553,28.0630,28.0630,27.9992,28.0000,0,0,0,normal
93.3,3.8080,-40.0777,2.1000,24.5550,27.9131,27.9131,27.9227,28.0000,0,0,0,normal
93.4,3.8079,-40.0697,2.1000,24.5547,28.0209,28.0209,27.9567,28.0000,0,0,0,normal
93.5,3.8078,-40.0617,2.1000,24.5544,27.9948,27.9948,27.9847,28.0000,0,0,0,normal
93.6,3.8077,-40.0536,2.1000,24.5541,28.0431,28.0431,28.0267,28.0000,0,0,0,normal
93.7,3.8076,-40.0454,2.1000,24.5538,27.9785,27.9785,28.0610,28.0000,0,0,0,normal
93.8,3.8074,-40.0372,2.1000,24.5534,27.9190,27.9190,28.1234,28.0000,0,0,0,normal
93.9,3.8073,-40.0289,2.1000,24.5531,28.1606,28.1606,27.9828,28.0000,0,0,0,normal
94.0,3.8072,-40.0206,2.1000,24.5528,28.0961,28.0961,27.9704,28.0000,0,0,0,normal
94.1,3.8071,-40.0123,2.1000,24.5525,27.8839,27.8839,27.9569,28.0000,0,0,0,normal
94.2,3.8070,-40.0040,2.1000,24.5522,28.0247,28.0247,28.0714,28.0000,0,0,0,normal
94.3,3.8068,-39.9956,2.1000,24.5519,28.0445,28.0445,27.9916,28.0000,0,0,0,normal
94.4,3.8067,-39.9873,2.1000,24.5516,27.9675,27.9675,27.9465,28.0000,0,0,0,normal
94.5,3.8066,-39.9790,2.1000,24.5513,28.0543,28.0543,28.0481,28.0000,0,0,0,normal
94.6,3.8065,-39.9707,2.1000,24.5510,27.9070,27.9070,27.9619,28.0000,0,0,0,normal
94.7,3.8064,-39.9625,2.1000,24.5507,27.9522,27.9522,28.0144,28.0000,0,0,0,normal
94.8,3.8062,-39.9542,2.1000,24.5504,27.9787,27.9787,28.0808,28.0000,0,0,0,normal
94.9,3.8061,-39.9461,2.1000,24.5500,27.9442,27.9442,28.0133,28.0000,0,0,0,normal
95.0,3.8060,-39.9380,2.1000,24.5497,27.9203,27.9203,27.9822,28.0000,0,0,0,normal
95.1,3.8059,-39.9299,2.1000,24.5494,27.9634,27.9634,28.0916,28.0000,0,0,0,normal
95.2,3.8058,-39.9220,2.1000,24.5491,28.0482,28.0482,28.0645,28.0000,0,0,0,normal
95.3,3.8056,-39.9141,2.1000,24.5488,27.9942,27.9942,28.1558,28.0000,0,0,0,normal
95.4,3.8055,-39.9063,2.1000,24.5485,28.0492,28.0492,28.1149,28.0000,0,0,0,normal
95.5,3.8054,-39.8987,2.1000,24.5482,28.0007,28.0007,27.9098,28.0000,0,0,0,normal
95.6,3.8053,-39.8911,2.1000,24.5479,28.1422,28.1422,27.9674,28.0000,0,0,0,normal
95.7,3.8052,-39.8837,2.1000,24.5475,27.9619,27.9619,27.9149,28.0000,0,0,0,normal
95.8,3.8050,-39.8763,2.1000,24.5472,27.9966,27.9966,27.9548,28.0000,0,0,0,normal
95.9,3.8049,-39.8692,2.1000,24.5469,28.0402,28.0402,27.9838,28.0000,0,0,0,normal
96.0,3.8048,-39.8621,2.1000,24.5466,27.9546,27.9546,28.0607,28.0000,0,0,0,normal
96.1,3.8047,-39.8553,2.1000,24.5463,27.9425,27.9425,27.9156,28.0000,0,0,0,normal
96.2,3.8046,-39.8486,2.1000,24.5460,28.0337,28.0337,27.9298,28.0000,0,0,0,normal
96.3,3.8044,-39.8420,2.1000,24.5456,27.9162,27.9162,27.8895,28.0000,0,0,0,normal
96.4,3.8043,-39.8356,2.1000,24.5453,28.0460,28.0460,28.0447,28.0000,0,0,0,normal
96.5,3.8042,-39.8295,2.1000,24.5450,28.1439,28.1439,28.0183,28.0000,0,0,0,normal
96.6,3.8041,-39.8235,2.1000,24.5447,27.9736,27.9736,28.0049,28.0000,0,0,0,normal
96.7,3.8040,-39.8177,2.1000,24.5444,28.0357,28.0357,27.9436,28.0000,0,0,0,normal
96.8,3.8038,-39.8121,2.1000,24.5441,27.9790,27.9790,27.9840,28.0000,0,0,0,normal
96.9,3.8037,-39.8067,2.1000,24.5437,27.9703,27.9703,27.9295,28.0000,0,0,0,normal
97.0,3.8036,-39.8015,2.1000,24.5434,28.0116,28.0116,27.9181,28.0000,0,0,0,normal
97.1,3.8035,-39.7965,2.1000,24.5431,28.0720,28.0720,28.0683,28.0000,0,0,0,normal
97.2,3.8034,-39.7918,2.1000,24.5428,28.1023,28.1023,28.0529,28.0000,0,0,0,normal
97.3,3.8032,-39.7873,2.1000,24.5425,27.9811,27.9811,27.9708,28.0000,0,0,0,normal
97.4,3.8031,-39.7831,2.1000,24.5421,27.9997,27.9997,27.8956,28.0000,0,0,0,normal
97.5,3.8030,-39.7790,2.1000,24.5418,27.9581,27.9581,27.9560,28.0000,0,0,0,normal
97.6,3.8029,-39.7753,2.1000,24.5415,27.9729,27.9729,28.0157,28.0000,0,0,0,normal
97.7,3.8028,-39.7717,2.1000,24.5412,27.9298,27.9298,28.0071,28.0000,0,0,0,normal
97.8,3.8026,-39.7685,2.1000,24.5408,28.1056,28.1056,27.8955,28.0000,0,0,0,normal
97.9,3.8025,-39.7654,2.1000,24.5405,27.8500,27.8500,28.0012,28.0000,0,0,0,normal
98.0,3.8024,-39.7627,2.1000,24.5402,27.9386,27.9386,27.9260,28.0000,0,0,0,normal
98.1,3.8023,-39.7602,2.1000,24.5399,27.9283,27.9283,28.1015,28.0000,0,0,0,normal
98.2,3.8022,-39.7580,2.1000,24.5396,27.8332,27.8332,27.9886,28.0000,0,0,0,normal
98.3,3.8020,-39.7560,2.1000,24.5392,27.9643,27.9643,27.9655,28.0000,0,0,0,normal
98.4,3.8019,-39.7543,2.1000,24.5389,27.9698,27.9698,28.0977,28.0000,0,0,0,normal
98.5,3.8018,-39.7529,2.1000,24.5386,28.0903,28.0903,27.9209,28.0000,0,0,0,normal
98.6,3.8017,-39.7518,2.1000,24.5383,27.9672,27.9672,28.0458,28.0000,0,0,0,normal
98.7,3.8016,-39.7509,2.1000,24.5379,28.0625,28.0625,27.9227,28.0000,0,0,0,normal
98.8,3.8014,-39.7504,2.1000,24.5376,28.0808,28.0808,27.8811,28.0000,0,0,0,normal
98.9,3.8013,-39.7501,2.1000,24.5373,27.8236,27.8236,28.0320,28.0000,0,0,0,normal
99.0,3.8012,-39.7500,2.1000,24.5370,27.8978,27.8978,27.8865,28.0000,0,0,0,normal
99.1,3.8011,-39.7503,2.1000,24.5366,28.0820,28.0820,27.9730,28.0000,0,0,0,normal
99.2,3.8010,-39.7508,2.1000,24.5363,28.0918,28.0918,27.9678,28.0000,0,0,0,normal
99.3,3.8008,-39.7516,2.1000,24.5360,28.0003,28.0003,27.9707,28.0000,0,0,0,normal
99.4,3.8007,-39.7527,2.1000,24.5356,27.9572,27.9572,27.9216,28.0000,0,0,0,normal
99.5,3.8006,-39.7540,2.1000,24.5353,27.9194,27.9194,28.0641,28.0000,0,0,0,normal
99.6,3.8005,-39.7557,2.1000,24.5350,27.9828,27.9828,27.9340,28.0000,0,0,0,normal
99.7,3.8004,-39.7576,2.1000,24.5347,28.0240,28.0240,27.9353,28.0000,0,0,0,normal
99.8,3.8002,-39.7597,2.1000,24.5343,27.9187,27.9187,27.9773,28.0000,0,0,0,normal
99.9,3.8001,-39.7622,2.1000,24.5340,27.9225,27.9225,28.0174,28.0000,0,0,0,normal
100.0,3.8000,-39.7649,2.1000,24.5337,28.0982,28.0982,28.0337,28.0000,0,0,0,normal
100.1,3.7999,-39.7678,2.1000,24.5333,28.0354,28.0354,28.0259,28.0000,0,0,0,normal
100.2,3.7998,-39.7710,2.1000,24.5330,27.8942,27.8942,27.9846,28.0000,0,0,0,normal
100.3,3.7996,-39.7745,2.1000,24.5327,28.0895,28.0895,28.0609,28.0000,0,0,0,normal
100.4,3.7995,-39.7782,2.1000,24.5324,28.1128,28.1128,27.9934,28.0000,0,0,0,normal
100.5,3.7994,-39.7822,2.1000,24.5320,27.9399,27.9399,27.9541,28.0000,0,0,0,normal
100.6,3.7993,-39.7864,2.1000,24.5317,28.0109,28.0109,27.9655,28.0000,0,0,0,normal
100.7,3.7992,-39.7909,2.1000,24.5314,28.2578,28.2578,28.1159,28.0000,0,0,0,normal
100.8,3.7990,-39.7956,2.1000,24.5310,27.9595,27.9595,27.9095,28.0000,0,0,0,normal
100.9,3.7989,-39.8005,2.1000,24.5307,28.1027,28.1027,28.0391,28.0000,0,0,0,normal
101.0,3.7988,-39.8056,2.1000,24.5304,28.0999,28.0999,27.9825,28.0000,0,0,0,normal
101.1,3.7987,-39.8109,2.1000,24.5300,28.1254,28.1254,27.9147,28.0000,0,0,0,normal
101.2,3.7986,-39.8165,2.1000,24.5297,28.0001,28.0001,28.0562,28.0000,0,0,0,normal
101.3,3.7984,-39.8223,2.1000,24.5294,27.9969,27.9969,27.9309,28.0000,0,0,0,normal
101.4,3.7983,-39.8282,2.1000,24.5290,28.1633,28.1633,27.9699,28.0000,0,0,0,normal
101.5,3.7982,-39.8344,2.1000,24.5287,27.9706,27.9706,28.0361,28.0000,0,0,0,normal
101.6,3.7981,-39.8407,2.1000,24.5284,28.1037,28.1037,28.0527,28.0000,0,0,0,normal
101.7,3.7980,-39.8472,2.1000,24.5280,28.0390,28.0390,27.9871,28.0000,0,0,0,normal
101.8,3.7978,-39.8539,2.1000,24.5277,28.0237,28.0237,27.9442,28.0000,0,0,0,normal
101.9,3.7977,-39.8607,2.1000,24.5274,27.8755,27.8755,27.9908,28.0000,0,0,0,normal
102.0,3.7976,-39.8677,2.1000,24.5270,28.1871,28.1871,28.0671,28.0000,0,0,0,normal
102.1,3.7975,-39.8749,2.1000,24.5267,27.9271,27.9271,27.9815,28.0000,0,0,0,normal
